student_id,age,gender,ethnicity,parental_education,family_income,school_type,school_region,study_hours_per_week,attendance_rate,extracurricular_activities,sports_participation,tutoring_sessions,parental_involvement,internet_access,has_laptop,sleep_hours,stress_level,motivation_score,reading_score,writing_score,math_score,science_score,overall_gpa,passed
STU04527,16,M,D,some_college,high,charter,urban,3.8,74.0,3,no,17,medium,yes,yes,4.0,10.0,5.9,40.6,51.3,52.1,41.4,1.76,0
STU04528,19,F,C,phd,middle,public,suburban,8.1,85.5,0,yes,8,high,yes,yes,7.0,3.9,8.3,100.0,100.0,89.5,93.8,3.8,1
STU04529,21,M,D,bachelor,low,public,rural,7.7,83.5,4,no,4,medium,yes,yes,6.5,4.8,3.3,86.9,73.6,73.0,83.3,3.07,1
STU04530,15,F,B,master,middle,public,urban,15.1,100.0,3,yes,14,high,yes,yes,7.1,3.7,8.0,100.0,100.0,100.0,100.0,3.9,1
STU04531,16,F,D,high_school,middle,private,urban,15.4,96.3,4,no,12,high,no,yes,6.9,6.5,6.7,98.5,98.5,88.0,84.8,3.62,1
STU04532,22,Non-binary,C,some_college,high,public,rural,18.3,89.0,4,no,11,medium,yes,yes,7.7,6.6,6.2,100.0,100.0,100.0,100.0,3.98,1
STU04533,23,F,D,high_school,high,public,suburban,16.1,74.0,1,no,13,medium,yes,yes,9.0,5.8,5.4,97.0,92.4,98.0,87.4,3.86,1
STU04534,15,F,E,master,high,public,urban,1.5,78.7,2,yes,17,high,yes,yes,5.9,6.1,8.5,73.8,72.6,58.0,63.9,2.43,1
STU04535,20,M,D,high_school,middle,public,suburban,1.8,76.7,2,yes,3,high,no,yes,7.8,3.9,4.3,65.0,36.1,48.4,58.0,1.94,0
STU04536,15,F,D,bachelor,high,public,suburban,19.0,99.3,2,no,3,medium,yes,yes,5.7,6.9,3.5,87.1,96.8,100.0,87.5,3.67,1
STU04537,22,M,B,high_school,middle,charter,urban,7.7,87.2,4,yes,12,high,yes,yes,6.4,4.4,6.1,77.9,66.4,87.0,66.7,3.05,1
STU04538,24,F,A,high_school,low,public,suburban,8.8,80.7,1,yes,12,medium,yes,yes,6.8,2.8,3.8,91.3,74.2,75.6,86.0,3.26,1
STU04539,24,M,C,high_school,high,public,rural,15.2,85.6,2,yes,13,high,yes,yes,7.9,7.9,7.0,74.7,95.3,93.9,82.2,3.32,1
STU04540,21,Non-binary,A,bachelor,high,public,urban,20.1,99.8,0,no,6,high,yes,yes,5.4,10.0,10.0,100.0,100.0,100.0,93.6,3.89,1
STU04541,21,F,D,high_school,low,public,suburban,12.4,78.5,1,no,8,high,no,no,5.3,9.5,5.9,73.1,85.0,82.3,76.9,3.17,1
STU04542,25,M,D,bachelor,high,public,rural,7.2,84.4,0,no,19,low,yes,yes,6.9,6.7,5.6,74.7,96.1,76.9,65.9,2.94,1
STU04543,21,F,C,bachelor,high,public,urban,5.1,86.2,4,yes,15,medium,yes,yes,4.0,10.0,9.0,44.3,63.0,54.6,54.8,2.21,1
STU04544,19,F,B,phd,middle,private,urban,6.1,78.6,3,no,15,high,no,yes,8.1,1.0,6.9,67.6,64.7,82.9,86.0,2.77,1
STU04545,23,M,D,bachelor,low,charter,suburban,17.9,84.4,2,no,12,medium,no,yes,7.7,3.8,7.3,71.2,65.8,99.7,72.4,3.03,1
STU04546,21,F,C,bachelor,high,public,suburban,17.6,85.1,5,yes,0,low,yes,yes,6.8,3.1,4.6,73.9,100.0,100.0,100.0,3.71,1
STU04547,24,F,C,bachelor,low,private,suburban,10.9,85.4,0,yes,13,medium,yes,yes,7.8,4.7,5.1,80.5,79.8,91.9,84.1,3.5,1
STU04548,20,F,C,high_school,low,charter,rural,1.0,92.3,2,yes,19,high,yes,yes,4.6,7.6,4.4,34.7,47.9,52.9,44.5,1.75,0
STU04549,24,M,A,some_college,middle,public,urban,16.4,79.6,5,no,7,medium,yes,yes,7.7,5.5,6.4,75.2,89.6,93.7,80.0,3.53,1
STU04550,15,F,D,master,high,private,urban,14.0,86.4,5,no,16,high,yes,yes,7.7,6.4,7.3,100.0,95.2,100.0,96.1,4.0,1
STU04551,15,M,A,none,high,public,urban,6.3,75.7,5,no,19,low,yes,yes,4.7,5.8,6.6,23.2,20.4,43.8,43.3,1.38,0
STU04552,16,F,C,high_school,middle,public,rural,10.2,83.8,3,no,7,medium,yes,yes,7.0,2.7,6.3,100.0,77.5,86.2,100.0,3.6,1
STU04553,21,M,B,bachelor,high,public,urban,15.4,70.4,4,yes,2,high,yes,yes,6.4,3.2,6.1,70.1,92.5,100.0,100.0,3.71,1
STU04554,22,M,B,bachelor,middle,public,suburban,8.8,88.7,5,no,4,low,yes,yes,4.5,5.6,6.0,77.7,53.0,65.8,65.4,2.8,1
STU04555,17,M,B,high_school,middle,public,rural,4.3,100.0,3,no,18,medium,yes,yes,6.6,5.5,8.4,71.3,49.9,75.6,67.6,2.58,1
STU04556,16,M,A,master,low,public,urban,12.2,91.8,2,no,14,low,yes,no,7.5,2.6,4.8,97.4,94.8,84.0,88.8,3.47,1
STU04557,24,F,D,high_school,middle,public,urban,12.0,76.0,4,no,17,medium,yes,yes,4.3,10.0,2.8,49.0,65.5,54.7,62.9,2.27,1
STU04558,23,F,D,some_college,middle,public,rural,0.0,88.0,2,yes,6,high,yes,yes,7.6,2.0,4.1,78.3,81.1,75.1,80.4,3.28,1
STU04559,22,F,A,phd,low,public,urban,11.2,72.1,4,yes,4,high,yes,yes,8.3,3.2,6.3,88.5,59.7,80.2,69.7,3.32,1
STU04560,20,F,A,some_college,middle,public,suburban,5.9,84.2,0,no,3,high,no,yes,5.4,6.3,4.4,76.8,80.4,45.6,66.4,2.73,1
STU04561,19,M,D,some_college,low,private,suburban,13.0,100.0,2,no,0,high,no,yes,5.1,7.6,4.8,85.9,71.1,92.7,82.9,3.25,1
STU04562,15,M,A,master,low,charter,suburban,0.9,85.0,1,yes,18,high,yes,no,8.2,3.7,4.7,70.8,76.6,77.9,58.9,2.77,1
STU04563,17,F,C,high_school,middle,public,urban,2.9,82.3,2,no,18,medium,yes,yes,6.4,4.7,6.3,54.8,58.3,61.2,56.0,1.98,0
STU04564,24,F,A,high_school,low,charter,rural,0.0,85.3,4,yes,12,high,yes,yes,8.3,5.3,9.0,81.3,75.1,64.9,51.5,2.61,1
STU04565,18,F,C,phd,low,charter,suburban,14.1,80.9,5,no,4,high,yes,yes,6.9,5.4,2.8,68.6,86.4,70.6,90.3,3.07,1
STU04566,22,M,E,some_college,high,public,urban,2.9,85.8,3,no,11,medium,yes,yes,5.3,6.5,7.8,55.5,71.5,80.4,49.7,2.71,1
STU04567,22,F,B,phd,high,charter,urban,5.4,82.3,2,yes,2,low,yes,yes,5.4,6.3,7.2,83.6,64.6,74.8,70.4,2.99,1
STU04568,18,M,E,master,middle,private,suburban,11.5,82.7,3,no,3,medium,yes,yes,9.4,6.6,6.0,71.7,78.7,87.7,71.4,3.28,1
STU04569,17,F,D,some_college,low,private,suburban,9.1,69.2,0,yes,16,medium,yes,no,4.8,8.6,4.8,50.2,31.0,49.8,15.5,1.53,0
STU04570,22,M,E,some_college,middle,public,suburban,14.8,91.3,4,yes,3,medium,yes,yes,6.4,4.1,7.0,100.0,71.7,95.5,100.0,3.66,1
STU04571,16,F,D,some_college,middle,private,urban,15.4,91.9,0,no,13,low,yes,yes,5.9,7.8,5.0,72.7,60.4,83.7,85.1,3.01,1
STU04572,20,M,D,high_school,low,public,suburban,16.4,88.2,5,yes,10,medium,no,yes,4.5,10.0,4.9,42.0,55.0,64.1,43.4,1.89,0
STU04573,24,F,C,some_college,low,private,urban,19.8,74.9,2,yes,13,medium,yes,no,7.6,4.7,1.6,85.1,88.9,82.3,88.4,3.47,1
STU04574,22,M,D,bachelor,middle,public,urban,17.8,87.4,2,yes,20,low,yes,yes,5.8,4.4,5.8,76.1,92.8,99.1,100.0,3.85,1
STU04575,23,F,A,phd,middle,private,suburban,14.5,90.6,2,no,5,medium,no,yes,7.6,2.7,8.3,83.9,98.4,100.0,100.0,3.67,1
STU04576,15,M,D,phd,low,charter,rural,12.9,76.5,1,yes,12,high,yes,no,6.8,2.7,3.0,83.6,94.0,79.6,79.8,3.42,1
STU04577,17,F,C,phd,low,public,urban,15.3,89.6,0,no,20,high,yes,yes,7.7,4.5,4.0,86.6,83.2,99.6,100.0,3.61,1
STU04578,18,M,A,none,middle,public,suburban,0.0,88.5,3,yes,20,high,yes,yes,4.1,10.0,5.2,47.0,47.3,29.6,55.1,1.73,0
STU04579,18,M,B,some_college,middle,public,urban,10.1,90.2,2,no,18,high,yes,no,6.5,3.9,5.5,58.6,71.3,90.2,100.0,3.07,1
STU04580,17,F,B,high_school,middle,public,urban,0.0,83.6,4,no,8,medium,yes,yes,8.0,2.5,4.1,63.0,56.4,65.0,50.3,2.4,1
STU04581,25,M,C,bachelor,high,charter,urban,8.0,74.8,1,yes,1,high,yes,yes,6.3,4.9,8.9,86.2,80.5,83.6,68.8,3.28,1
STU04582,16,M,B,master,low,private,rural,2.2,71.3,5,no,17,medium,yes,no,6.5,6.1,9.2,78.0,77.5,52.4,51.1,2.58,1
STU04583,22,F,B,master,high,private,suburban,15.2,79.8,5,yes,20,medium,yes,yes,5.5,6.1,6.2,94.3,93.7,100.0,100.0,3.91,1
STU04584,21,F,B,master,middle,private,rural,15.6,74.4,3,yes,18,medium,yes,yes,6.7,5.0,4.2,72.3,91.5,94.9,92.4,3.64,1
STU04585,21,F,C,some_college,high,public,urban,19.2,83.0,3,yes,7,high,no,yes,5.6,6.5,6.7,77.5,100.0,78.5,88.5,3.75,1
STU04586,17,M,A,some_college,middle,public,suburban,5.2,70.6,2,no,1,low,yes,no,6.6,3.5,2.7,47.4,75.8,46.4,79.3,2.53,1
STU04587,18,F,B,high_school,middle,public,suburban,6.6,73.3,2,yes,20,high,yes,yes,5.8,5.4,5.7,74.7,69.0,67.5,46.2,2.48,1
STU04588,21,F,B,some_college,middle,public,suburban,17.5,68.4,1,no,5,medium,yes,yes,8.2,6.9,6.6,90.3,94.7,100.0,69.7,3.61,1
STU04589,18,M,C,high_school,middle,private,rural,7.4,74.0,4,no,9,low,yes,no,8.0,3.7,6.2,51.3,63.0,77.2,39.5,2.04,1
STU04590,22,F,A,bachelor,middle,charter,rural,7.2,81.2,5,no,7,medium,yes,yes,5.5,7.2,6.6,73.2,79.3,85.3,83.6,3.26,1
STU04591,15,M,E,some_college,low,public,rural,14.4,77.0,5,yes,9,medium,no,yes,9.9,7.7,4.3,58.4,56.5,62.6,58.2,2.25,1
STU04592,15,F,B,bachelor,middle,public,urban,14.6,91.9,4,no,11,medium,no,yes,7.3,5.2,5.8,73.1,72.1,86.8,99.2,3.51,1
STU04593,23,F,B,master,high,public,suburban,18.6,79.4,0,no,4,low,yes,yes,7.3,2.8,4.5,96.5,100.0,96.3,100.0,3.93,1
STU04594,21,F,C,high_school,middle,private,rural,13.4,72.8,1,yes,12,high,yes,yes,8.7,5.7,7.8,70.6,84.3,69.6,78.0,2.96,1
STU04595,15,F,D,bachelor,low,public,urban,8.2,82.0,4,yes,4,high,yes,yes,7.5,5.0,6.6,72.9,73.7,81.2,84.8,3.01,1
STU04596,24,M,C,bachelor,high,public,urban,20.6,91.8,0,no,6,medium,yes,yes,5.9,5.2,9.1,100.0,97.6,100.0,100.0,3.92,1
STU04597,15,M,B,phd,high,private,suburban,18.7,65.1,2,no,4,medium,yes,yes,4.9,6.9,6.4,88.6,68.9,67.2,85.4,2.97,1
STU04598,25,F,C,high_school,middle,private,suburban,10.4,90.3,3,yes,15,medium,yes,yes,4.0,10.0,3.8,23.0,38.4,43.1,42.4,1.39,0
STU04599,23,F,C,bachelor,middle,public,urban,16.8,82.9,3,yes,13,low,yes,yes,9.5,8.3,2.5,80.9,68.6,75.4,63.4,2.64,1
STU04600,25,F,C,some_college,middle,public,urban,10.9,94.7,5,yes,12,medium,yes,yes,7.2,5.5,5.8,100.0,95.4,94.5,89.7,4.0,1
STU04601,25,M,E,high_school,middle,public,urban,4.9,80.2,3,no,13,low,yes,yes,7.4,5.8,1.0,55.7,61.5,74.4,65.6,2.58,1
STU04602,18,F,E,high_school,high,charter,suburban,12.1,78.5,2,yes,0,medium,yes,yes,7.7,6.5,5.0,73.9,81.3,97.1,95.8,3.52,1
STU04603,23,M,C,some_college,middle,charter,urban,22.6,80.8,0,no,9,high,yes,yes,6.3,4.7,4.9,78.4,100.0,100.0,94.0,3.62,1
STU04604,17,M,A,high_school,middle,public,rural,16.7,76.8,3,no,14,low,no,yes,7.6,5.6,3.3,84.1,89.5,89.2,91.4,3.27,1
STU04605,20,F,C,bachelor,high,public,suburban,14.9,90.2,4,yes,8,high,yes,yes,5.3,6.1,6.7,99.5,83.2,100.0,100.0,3.61,1
STU04606,17,F,E,high_school,middle,charter,urban,5.1,73.7,5,no,14,low,yes,no,7.1,3.2,2.8,68.9,57.9,67.6,49.8,2.35,1
STU04607,20,F,E,none,high,public,suburban,3.8,81.0,1,no,10,medium,yes,yes,7.9,4.1,2.6,63.6,44.4,68.3,87.7,2.61,1
STU04608,24,Non-binary,B,bachelor,middle,public,urban,10.0,93.8,5,no,10,medium,yes,yes,5.8,4.1,6.5,100.0,92.5,100.0,88.2,3.83,1
STU04609,19,M,B,high_school,low,public,suburban,6.0,83.9,4,no,8,low,yes,no,10.0,10.0,3.9,60.1,56.4,57.3,58.9,2.35,1
STU04610,16,F,B,high_school,high,public,rural,11.5,84.8,3,yes,2,medium,yes,yes,5.3,6.8,6.5,87.8,77.9,88.2,89.3,3.37,1
STU04611,18,F,D,high_school,low,charter,suburban,10.5,86.9,1,yes,3,medium,yes,yes,7.7,3.8,5.5,72.1,57.5,45.1,57.1,2.16,1
STU04612,23,F,C,high_school,middle,public,urban,2.0,79.2,1,yes,11,high,yes,yes,6.9,5.1,7.1,58.7,60.7,48.4,49.0,2.02,1
STU04613,20,M,B,some_college,low,private,suburban,5.1,66.4,2,no,20,medium,no,no,8.7,4.4,5.6,63.8,65.5,62.9,64.8,2.46,1
STU04614,21,M,B,bachelor,middle,private,suburban,9.4,77.0,5,no,18,medium,yes,yes,6.6,4.1,6.7,99.9,92.3,94.1,66.1,3.23,1
STU04615,19,M,B,bachelor,low,private,urban,13.2,82.0,4,no,13,low,no,yes,5.8,5.3,8.0,56.8,68.4,70.5,74.5,2.57,1
STU04616,18,M,D,high_school,high,public,suburban,14.2,86.9,1,yes,20,high,yes,yes,8.1,5.5,7.1,92.7,86.0,89.6,89.0,3.28,1
STU04617,21,M,C,high_school,high,public,urban,5.2,77.6,1,yes,4,high,yes,yes,6.0,4.0,7.5,60.3,86.0,80.7,73.9,2.67,1
STU04618,21,F,B,bachelor,low,charter,rural,3.3,77.3,0,no,10,low,yes,no,8.0,3.0,4.8,55.1,45.2,60.2,80.9,2.57,1
STU04619,24,F,D,high_school,middle,public,suburban,4.8,83.5,3,no,5,high,yes,no,5.4,6.1,2.3,50.1,44.9,64.3,41.3,2.19,1
STU04620,21,M,C,high_school,middle,public,suburban,15.3,85.9,2,no,18,low,yes,no,6.1,5.5,4.6,62.1,52.2,84.3,81.0,3.0,1
STU04621,25,F,D,none,high,private,urban,8.1,96.9,0,yes,18,medium,yes,yes,5.9,5.7,8.5,84.9,100.0,97.6,88.2,3.71,1
STU04622,24,F,D,bachelor,middle,private,urban,12.1,83.9,4,yes,8,high,yes,yes,5.2,6.4,7.1,82.6,68.2,62.8,83.0,3.11,1
STU04623,15,F,A,bachelor,high,public,suburban,14.9,69.5,0,no,4,high,yes,yes,5.4,6.1,5.4,85.7,78.1,94.3,78.6,3.46,1
STU04624,19,F,A,high_school,high,public,suburban,18.8,100.0,0,yes,2,low,yes,yes,8.8,6.7,5.9,98.2,86.1,100.0,84.6,3.44,1
STU04625,19,F,A,none,middle,public,rural,2.7,84.8,5,no,13,high,yes,yes,9.6,7.3,3.9,59.1,63.5,55.6,47.7,1.97,0
STU04626,15,M,D,bachelor,middle,public,urban,18.8,80.6,5,yes,1,medium,yes,yes,4.7,10.0,6.9,81.8,62.1,57.9,74.6,2.78,1
STU04627,16,M,E,high_school,middle,public,rural,14.0,88.6,0,yes,12,high,yes,yes,8.5,4.6,5.1,64.6,85.4,78.6,93.4,3.13,1
STU04628,23,F,B,some_college,middle,charter,urban,21.0,85.2,5,no,7,high,no,yes,7.5,5.5,6.4,100.0,95.4,100.0,94.7,3.77,1
STU04629,18,F,D,bachelor,middle,private,rural,19.9,90.0,1,yes,10,medium,yes,yes,7.0,3.6,3.5,100.0,100.0,100.0,100.0,3.89,1
STU04630,16,F,D,high_school,middle,private,urban,11.2,85.7,3,no,15,high,yes,yes,5.3,6.9,6.5,67.3,68.3,87.5,72.0,2.8,1
STU04631,18,Non-binary,E,some_college,middle,public,suburban,6.5,73.1,5,no,2,medium,yes,yes,8.3,5.7,1.0,53.6,80.8,58.6,60.8,2.52,1
STU04632,18,M,C,bachelor,high,private,suburban,16.4,84.1,3,no,6,medium,yes,yes,4.7,9.3,4.9,100.0,78.8,100.0,82.5,3.75,1
STU04633,16,M,B,bachelor,middle,public,urban,4.8,88.7,3,yes,19,medium,yes,yes,6.8,5.7,4.0,77.2,81.7,70.6,71.8,2.91,1
STU04634,16,F,D,some_college,middle,private,rural,12.3,74.7,3,no,17,low,no,yes,6.0,5.2,3.4,84.7,70.7,56.7,67.4,2.73,1
STU04635,23,M,D,some_college,middle,public,rural,6.5,76.9,1,yes,1,medium,yes,yes,6.7,4.3,1.0,75.4,68.7,88.3,87.9,3.25,1
STU04636,24,F,D,some_college,low,public,urban,8.7,71.5,1,no,17,medium,yes,no,8.7,6.7,3.8,50.6,45.4,46.8,65.9,2.05,1
STU04637,20,F,D,some_college,low,public,urban,0.0,87.8,1,yes,15,medium,yes,yes,4.5,6.1,5.7,51.8,53.2,45.8,43.4,1.91,0
STU04638,21,F,C,high_school,middle,public,urban,10.0,81.0,5,yes,20,high,yes,yes,5.4,8.4,4.3,75.2,57.0,79.3,77.0,2.97,1
STU04639,25,M,D,high_school,middle,public,urban,11.2,89.7,1,no,14,medium,yes,yes,6.5,5.3,6.4,87.4,61.0,91.1,75.3,3.11,1
STU04640,24,F,B,high_school,high,private,suburban,8.2,94.0,5,yes,6,medium,yes,yes,8.3,4.7,7.6,60.4,90.1,100.0,79.9,3.27,1
STU04641,15,M,C,some_college,low,private,urban,9.6,78.8,1,yes,7,medium,no,no,7.7,1.6,5.8,94.4,82.2,82.0,90.1,3.29,1
STU04642,25,F,B,some_college,middle,public,suburban,4.5,85.9,4,yes,20,medium,yes,no,9.2,4.6,6.3,60.0,62.5,77.3,71.6,2.9,1
STU04643,15,M,B,some_college,high,private,urban,16.6,85.8,1,no,19,medium,yes,yes,7.2,5.7,6.3,87.0,76.8,97.7,100.0,3.52,1
STU04644,15,F,A,bachelor,low,public,rural,10.7,79.7,1,yes,19,medium,yes,no,7.4,4.7,6.3,88.9,83.2,83.1,68.5,3.08,1
STU04645,19,F,D,phd,high,public,urban,26.8,73.2,2,no,4,medium,yes,yes,6.2,5.0,4.4,100.0,100.0,100.0,100.0,4.0,1
STU04646,23,M,D,bachelor,middle,public,suburban,13.3,92.9,4,yes,1,medium,yes,yes,4.0,10.0,3.8,50.2,40.4,59.0,50.5,1.98,0
STU04647,15,F,B,bachelor,high,public,suburban,14.7,77.3,2,yes,16,high,yes,yes,8.9,4.8,4.7,82.0,76.3,96.0,100.0,3.37,1
STU04648,18,M,C,high_school,middle,charter,urban,7.7,81.8,5,no,0,low,yes,yes,7.4,3.4,6.2,80.2,75.4,73.3,72.3,2.87,1
STU04649,17,M,A,bachelor,high,public,suburban,19.6,78.7,4,no,18,medium,yes,yes,6.9,8.8,4.1,100.0,90.2,90.1,95.4,3.64,1
STU04650,19,F,C,some_college,middle,private,urban,8.4,86.4,1,yes,8,medium,yes,no,6.0,4.6,4.9,63.6,73.1,71.0,83.8,2.81,1
STU04651,25,F,B,master,middle,private,suburban,22.4,78.1,5,yes,5,medium,yes,yes,8.9,1.6,4.6,83.0,91.7,100.0,94.2,3.46,1
STU04652,18,M,C,phd,high,private,urban,23.6,77.4,4,no,14,high,yes,yes,5.1,7.2,6.7,100.0,91.8,100.0,85.3,3.49,1
STU04653,17,F,E,high_school,low,charter,urban,6.5,86.3,3,no,16,medium,yes,no,5.5,4.0,6.4,47.4,79.2,63.4,47.1,2.33,1
STU04654,16,F,C,master,middle,public,rural,10.3,90.7,2,yes,20,low,yes,yes,6.4,3.6,6.1,90.4,73.7,60.6,88.2,3.18,1
STU04655,17,F,D,bachelor,middle,public,urban,7.1,81.5,0,yes,5,medium,yes,yes,7.7,3.5,1.9,68.7,61.1,68.8,70.6,2.79,1
STU04656,16,M,D,bachelor,high,private,urban,4.4,79.3,5,no,17,high,yes,yes,6.7,2.5,7.1,74.4,81.2,66.6,88.1,3.41,1
STU04657,21,M,B,some_college,high,public,urban,13.7,74.4,3,yes,5,medium,yes,yes,7.8,6.9,5.7,82.3,82.3,75.4,69.9,3.29,1
STU04658,19,F,B,some_college,high,private,suburban,11.9,76.0,5,yes,9,medium,yes,yes,8.0,4.0,6.1,85.0,94.6,98.8,87.8,3.68,1
STU04659,20,M,A,bachelor,low,private,suburban,14.6,84.8,2,no,16,low,yes,yes,6.7,5.4,3.9,78.4,91.7,87.0,71.1,3.26,1
STU04660,24,M,C,none,high,private,urban,10.6,85.1,5,yes,12,medium,yes,yes,8.5,3.3,4.2,70.7,61.1,72.2,59.9,2.51,1
STU04661,21,F,D,some_college,high,public,suburban,17.1,82.2,1,yes,8,medium,yes,yes,5.4,6.4,7.7,80.7,67.1,88.6,78.6,3.01,1
STU04662,16,M,C,high_school,middle,public,rural,10.2,78.3,4,yes,20,medium,yes,yes,6.4,4.8,5.1,70.0,65.0,61.1,67.2,2.52,1
STU04663,19,F,C,high_school,low,charter,suburban,8.4,77.2,3,no,10,high,no,no,7.0,3.1,8.2,84.6,79.3,65.1,87.6,2.92,1
STU04664,18,M,B,bachelor,middle,public,rural,12.0,82.6,3,yes,6,medium,yes,yes,8.0,5.3,5.4,78.2,94.1,97.1,89.9,3.57,1
STU04665,24,F,B,bachelor,low,public,urban,15.2,88.7,5,no,10,high,no,no,8.7,4.2,5.8,100.0,86.9,85.2,100.0,3.76,1
STU04666,18,Non-binary,E,master,middle,private,urban,9.8,75.7,1,yes,0,high,yes,no,6.1,4.5,4.7,63.7,73.2,74.1,74.8,2.79,1
STU04667,16,Non-binary,B,bachelor,low,public,suburban,16.0,91.5,1,yes,19,medium,no,yes,7.3,6.2,5.1,100.0,71.6,85.3,87.0,3.56,1
STU04668,23,F,D,bachelor,middle,private,suburban,7.1,77.6,3,yes,19,low,yes,yes,5.8,7.8,6.7,64.7,62.0,45.4,65.3,2.28,1
STU04669,19,F,A,master,middle,public,suburban,10.1,76.4,0,yes,17,high,yes,no,6.6,7.0,5.8,85.7,89.3,93.1,78.8,3.4,1
STU04670,16,M,A,some_college,middle,charter,rural,0.0,82.6,4,no,16,low,yes,yes,7.6,6.1,5.3,60.0,57.5,88.1,65.9,3.0,1
STU04671,22,Non-binary,B,bachelor,high,public,suburban,10.4,89.3,0,no,5,medium,yes,yes,7.7,3.5,9.0,90.9,95.9,100.0,100.0,3.93,1
STU04672,17,F,E,master,low,public,suburban,4.4,77.7,5,no,17,low,yes,no,7.3,4.5,2.2,56.4,63.2,72.9,71.8,2.75,1
STU04673,24,F,B,bachelor,middle,private,suburban,14.8,82.5,1,yes,3,high,yes,yes,6.2,4.8,4.2,78.0,82.8,91.7,84.8,3.3,1
STU04674,24,M,D,bachelor,high,private,urban,15.5,85.9,3,yes,9,low,yes,yes,6.9,5.7,5.8,100.0,85.4,100.0,97.9,3.84,1
STU04675,19,M,B,some_college,middle,public,suburban,18.3,87.6,3,no,1,low,no,yes,6.4,7.9,1.5,85.8,81.0,84.1,82.5,3.35,1
STU04676,21,F,C,some_college,middle,public,urban,21.0,85.3,3,yes,15,medium,yes,yes,7.1,5.8,6.5,100.0,100.0,100.0,100.0,4.0,1
STU04677,21,F,C,bachelor,high,public,suburban,11.4,78.2,0,yes,9,high,yes,yes,6.4,7.2,4.8,93.7,80.3,78.9,76.1,3.16,1
STU04678,22,M,C,bachelor,middle,public,suburban,7.1,85.1,2,no,1,low,yes,yes,6.2,3.9,4.0,74.6,76.1,68.3,68.5,3.09,1
STU04679,15,M,B,some_college,high,public,rural,14.7,71.6,4,no,19,low,yes,no,6.3,4.7,6.9,78.6,59.9,94.2,75.8,3.06,1
STU04680,18,F,B,high_school,high,public,suburban,9.1,68.5,2,no,4,low,yes,yes,7.3,5.5,2.7,60.3,41.3,56.9,68.9,2.42,1
STU04681,16,M,D,high_school,middle,public,urban,6.9,84.4,5,yes,11,medium,yes,yes,6.2,5.7,1.5,49.7,81.5,78.2,65.6,2.55,1
STU04682,22,F,C,some_college,high,charter,urban,11.8,72.6,3,no,19,medium,yes,yes,5.5,4.2,1.6,75.7,65.0,57.1,68.9,2.59,1
STU04683,15,M,B,high_school,middle,private,rural,7.0,77.7,5,no,8,medium,yes,yes,8.0,6.7,6.1,87.6,85.4,69.7,74.1,3.23,1
STU04684,20,M,C,some_college,high,public,urban,24.3,89.3,4,no,15,medium,yes,yes,6.0,5.7,7.5,100.0,96.7,100.0,100.0,3.89,1
STU04685,23,M,A,high_school,middle,private,urban,8.9,78.9,3,yes,13,low,yes,yes,6.3,3.6,2.7,57.3,78.6,90.4,94.7,3.21,1
STU04686,25,F,C,high_school,high,public,urban,11.2,94.0,0,no,6,low,yes,yes,6.1,4.3,7.3,90.3,100.0,89.7,76.8,3.54,1
STU04687,18,F,C,bachelor,middle,public,rural,16.4,79.8,0,no,9,high,yes,yes,6.9,4.9,6.0,97.6,71.5,100.0,92.3,3.57,1
STU04688,15,M,A,some_college,middle,public,urban,24.1,93.6,1,no,13,medium,yes,yes,7.3,4.3,5.6,100.0,100.0,100.0,100.0,3.99,1
STU04689,22,M,C,bachelor,high,private,urban,11.0,83.1,5,yes,10,high,yes,yes,6.4,6.5,8.2,91.3,88.9,94.6,88.2,3.8,1
STU04690,15,M,C,none,high,charter,suburban,0.0,85.3,2,no,19,medium,yes,yes,7.6,4.9,2.2,72.4,64.4,57.6,53.8,2.47,1
STU04691,15,M,E,high_school,middle,public,suburban,10.0,85.9,5,yes,14,medium,yes,yes,6.5,4.2,6.8,63.1,69.4,71.5,58.3,2.54,1
STU04692,25,F,D,none,low,public,suburban,0.0,71.1,2,no,8,low,yes,no,7.3,3.0,1.0,38.9,29.7,22.5,35.2,1.08,0
STU04693,24,M,C,none,high,public,urban,7.8,77.7,1,yes,18,high,yes,yes,8.6,8.2,3.1,64.8,57.0,66.1,67.7,2.72,1
STU04694,22,F,D,none,middle,charter,urban,19.0,79.6,4,yes,20,high,yes,yes,6.5,5.4,3.1,92.8,93.1,94.4,93.0,3.64,1
STU04695,24,M,B,some_college,low,private,urban,5.3,84.1,3,no,9,low,yes,no,7.3,6.1,5.7,70.6,66.9,79.5,78.5,2.96,1
STU04696,15,M,D,high_school,middle,public,rural,4.2,78.8,0,no,13,medium,no,no,8.5,5.6,6.7,49.7,54.3,50.8,63.4,2.08,1
STU04697,15,M,A,bachelor,high,charter,urban,17.5,97.3,1,no,7,high,yes,yes,6.1,7.1,8.1,100.0,100.0,100.0,97.6,4.0,1
STU04698,18,M,A,some_college,high,public,urban,10.6,84.9,0,no,1,high,no,yes,5.2,5.9,6.2,69.0,66.8,81.2,67.0,2.97,1
STU04699,15,M,C,high_school,middle,public,urban,17.8,64.3,4,yes,19,medium,no,yes,7.0,4.2,4.6,94.4,72.7,77.9,91.8,3.31,1
