job_id,skill,skill_category,importance,proficiency_level,is_genai_skill
JOB018813,A/B Testing,analytics,strong,intermediate,0
JOB018813,Tableau,bi,strong,intermediate,0
JOB018813,Pandas,analytics,nice_to_have,basic,0
JOB018813,SQL,analytics,nice_to_have,basic,0
JOB018813,Looker,bi,nice_to_have,basic,0
JOB018813,Statistics,analytics,nice_to_have,basic,0
JOB018814,FastAPI,backend,core,advanced,0
JOB018814,LangChain,llm,core,advanced,1
JOB018814,Vector Databases,llm,core,advanced,1
JOB018814,Anthropic API,llm,strong,intermediate,1
JOB018814,Python,programming,strong,intermediate,0
JOB018814,Structured Outputs,llm,strong,intermediate,1
JOB018814,Prompt Engineering,llm,nice_to_have,basic,1
JOB018814,Docker,platform,nice_to_have,basic,0
JOB018815,Vector Databases,llm,core,advanced,1
JOB018815,Synthetic Data,llm,core,advanced,1
JOB018815,Python,programming,core,advanced,0
JOB018815,Prompt Engineering,llm,strong,intermediate,1
JOB018815,RAG,llm,strong,intermediate,1
JOB018815,GCP,cloud,strong,intermediate,0
JOB018815,Transformers,ml,nice_to_have,basic,1
JOB018815,Fine-Tuning,llm,nice_to_have,basic,1
JOB018816,SQL,analytics,core,advanced,0
JOB018816,Python,programming,core,advanced,0
JOB018816,Data Modeling,analytics,core,advanced,0
JOB018816,Airflow,data-platform,strong,intermediate,0
JOB018816,Kafka,data-platform,strong,intermediate,0
JOB018816,Snowflake,data-platform,strong,intermediate,0
JOB018816,dbt,data-platform,nice_to_have,basic,0
JOB018816,BigQuery,data-platform,nice_to_have,basic,0
JOB018816,AWS,cloud,nice_to_have,basic,0
JOB018816,GCP,cloud,nice_to_have,basic,0
JOB018817,pgvector,llm,core,advanced,1
JOB018817,Guardrails,llm,core,advanced,1
JOB018817,LLM Evaluation,llm,core,advanced,1
JOB018817,Vector Databases,llm,strong,intermediate,1
JOB018817,Python,programming,strong,intermediate,0
JOB018817,Fine-Tuning,llm,strong,intermediate,1
JOB018817,DSPy,llm,nice_to_have,basic,1
JOB018817,Prompt Engineering,llm,nice_to_have,basic,1
JOB018818,PyTorch,ml,core,advanced,0
JOB018818,Python,programming,core,advanced,0
JOB018818,Docker,platform,core,advanced,0
JOB018818,MLflow,mlops,strong,intermediate,0
JOB018818,GCP,cloud,strong,intermediate,0
JOB018818,Airflow,data-platform,strong,intermediate,0
JOB018818,TensorFlow,ml,nice_to_have,basic,0
JOB018818,CI/CD,platform,nice_to_have,basic,0
JOB018818,Spark,data-platform,nice_to_have,basic,0
JOB018818,Kubernetes,platform,nice_to_have,basic,0
JOB018818,Azure,cloud,nice_to_have,basic,0
JOB018818,BigQuery,data-platform,nice_to_have,basic,0
JOB018819,SQL,analytics,core,advanced,0
JOB018819,Databricks,data-platform,core,advanced,0
JOB018819,BigQuery,data-platform,core,advanced,0
JOB018819,GCP,cloud,strong,intermediate,0
JOB018819,Airflow,data-platform,strong,intermediate,0
JOB018819,dbt,data-platform,strong,intermediate,0
JOB018819,Python,programming,nice_to_have,basic,0
JOB018820,SQL,analytics,core,advanced,0
JOB018820,Python,programming,core,advanced,0
JOB018820,AWS,cloud,core,advanced,0
JOB018820,Excel,bi,strong,intermediate,0
JOB018820,Looker,bi,strong,intermediate,0
JOB018820,A/B Testing,analytics,strong,intermediate,0
JOB018820,Tableau,bi,nice_to_have,basic,0
JOB018820,Statistics,analytics,nice_to_have,basic,0
JOB018821,Pandas,analytics,core,advanced,0
JOB018821,Feature Engineering,ml,core,advanced,0
JOB018821,XGBoost,ml,core,advanced,0
JOB018821,Python,programming,strong,intermediate,0
JOB018821,Experiment Design,analytics,strong,intermediate,0
JOB018821,SQL,analytics,strong,intermediate,0
JOB018821,scikit-learn,ml,nice_to_have,basic,0
JOB018821,Jupyter,tooling,nice_to_have,basic,0
JOB018821,Statistics,analytics,nice_to_have,basic,0
JOB018822,Python,programming,core,advanced,0
JOB018822,AWS,cloud,core,advanced,0
JOB018822,TensorFlow,ml,core,advanced,0
JOB018822,GCP,cloud,strong,intermediate,0
JOB018822,Spark,data-platform,strong,intermediate,0
JOB018822,PyTorch,ml,strong,intermediate,0
JOB018822,Databricks,data-platform,nice_to_have,basic,0
JOB018823,SQL,analytics,core,advanced,0
JOB018823,Python,programming,core,advanced,0
JOB018823,Snowflake,data-platform,core,advanced,0
JOB018823,dbt,data-platform,strong,intermediate,0
JOB018823,Metrics Layer,analytics,strong,intermediate,0
JOB018823,Looker,bi,strong,intermediate,0
JOB018823,AWS,cloud,nice_to_have,basic,0
JOB018823,Data Modeling,analytics,nice_to_have,basic,0
JOB018823,Git,tooling,nice_to_have,basic,0
JOB018824,dbt,data-platform,core,advanced,0
JOB018824,BigQuery,data-platform,core,advanced,0
JOB018824,SQL,analytics,core,advanced,0
JOB018824,Data Modeling,analytics,strong,intermediate,0
JOB018824,Looker,bi,strong,intermediate,0
JOB018824,AWS,cloud,strong,intermediate,0
JOB018824,Snowflake,data-platform,nice_to_have,basic,0
JOB018824,Metrics Layer,analytics,nice_to_have,basic,0
JOB018824,Git,tooling,nice_to_have,basic,0
JOB018824,Python,programming,nice_to_have,basic,0
JOB018825,Prompt Engineering,llm,core,advanced,1
JOB018825,API Design,backend,core,advanced,0
JOB018825,Vector Databases,llm,core,advanced,1
JOB018825,LLM Evaluation,llm,strong,intermediate,1
JOB018825,FastAPI,backend,strong,intermediate,0
JOB018825,Python,programming,strong,intermediate,0
JOB018826,Experiment Design,analytics,core,advanced,0
JOB018826,Product Strategy,product,core,advanced,0
JOB018826,Snowflake,data-platform,core,advanced,0
JOB018826,Prompt Engineering,llm,strong,intermediate,1
JOB018826,User Research,product,strong,intermediate,0
JOB018826,Roadmapping,product,strong,intermediate,0
JOB018826,AWS,cloud,nice_to_have,basic,0
JOB018826,SQL,analytics,nice_to_have,basic,0
JOB018826,Analytics,analytics,nice_to_have,basic,0
JOB018826,Stakeholder Management,product,nice_to_have,basic,0
JOB018827,Power BI,bi,core,advanced,0
JOB018827,Dashboarding,bi,core,advanced,0
JOB018827,Azure,cloud,core,advanced,0
JOB018827,SQL,analytics,strong,intermediate,0
JOB018827,Excel,bi,strong,intermediate,0
JOB018827,Tableau,bi,strong,intermediate,0
JOB018827,Stakeholder Management,product,nice_to_have,basic,0
JOB018828,SQL,analytics,core,advanced,0
JOB018828,Azure,cloud,core,advanced,0
JOB018828,Statistics,analytics,core,advanced,0
JOB018828,XGBoost,ml,strong,intermediate,0
JOB018828,Jupyter,tooling,strong,intermediate,0
JOB018828,Feature Engineering,ml,strong,intermediate,0
JOB018828,Pandas,analytics,nice_to_have,basic,0
JOB018828,A/B Testing,analytics,nice_to_have,basic,0
JOB018828,scikit-learn,ml,nice_to_have,basic,0
JOB018828,Python,programming,nice_to_have,basic,0
JOB018828,Experiment Design,analytics,nice_to_have,basic,0
JOB018829,Python,programming,core,advanced,0
JOB018829,FastAPI,backend,core,advanced,0
JOB018829,LangChain,llm,core,advanced,1
JOB018829,API Design,backend,strong,intermediate,0
JOB018829,RAG,llm,strong,intermediate,1
JOB018829,Prompt Engineering,llm,strong,intermediate,1
JOB018829,LLM Evaluation,llm,nice_to_have,basic,1
JOB018829,Docker,platform,nice_to_have,basic,0
JOB018829,vLLM,llm,nice_to_have,basic,1
JOB018830,Docker,platform,core,advanced,0
JOB018830,Terraform,platform,core,advanced,0
JOB018830,GCP,cloud,core,advanced,0
JOB018830,AWS,cloud,strong,intermediate,0
JOB018830,Python,programming,strong,intermediate,0
JOB018830,Feature Store,mlops,strong,intermediate,0
JOB018830,Kubernetes,platform,nice_to_have,basic,0
JOB018831,SQL,analytics,core,advanced,0
JOB018831,dbt,data-platform,core,advanced,0
JOB018831,GCP,cloud,core,advanced,0
JOB018831,Python,programming,strong,intermediate,0
JOB018831,Azure,cloud,strong,intermediate,0
JOB018831,Spark,data-platform,strong,intermediate,0
JOB018831,BigQuery,data-platform,nice_to_have,basic,0
JOB018831,Snowflake,data-platform,nice_to_have,basic,0
JOB018831,Databricks,data-platform,nice_to_have,basic,0
JOB018831,Airflow,data-platform,nice_to_have,basic,0
JOB018832,scikit-learn,ml,core,advanced,0
JOB018832,SQL,analytics,core,advanced,0
JOB018832,Statistics,analytics,core,advanced,0
JOB018832,PyTorch,ml,strong,intermediate,0
JOB018832,AWS,cloud,strong,intermediate,0
JOB018832,Feature Engineering,ml,strong,intermediate,0
JOB018832,Experiment Design,analytics,nice_to_have,basic,0
JOB018832,Python,programming,nice_to_have,basic,0
JOB018833,Product Strategy,product,core,advanced,0
JOB018833,Analytics,analytics,core,advanced,0
JOB018833,GCP,cloud,core,advanced,0
JOB018833,Prompt Engineering,llm,strong,intermediate,1
JOB018833,BigQuery,data-platform,strong,intermediate,0
JOB018833,Roadmapping,product,strong,intermediate,0
JOB018833,Experiment Design,analytics,nice_to_have,basic,0
JOB018833,SQL,analytics,nice_to_have,basic,0
JOB018834,BigQuery,data-platform,core,advanced,0
JOB018834,SQL,analytics,core,advanced,0
JOB018834,Python,programming,core,advanced,0
JOB018834,Data Modeling,analytics,strong,intermediate,0
JOB018834,Databricks,data-platform,strong,intermediate,0
JOB018834,Azure,cloud,strong,intermediate,0
JOB018834,dbt,data-platform,nice_to_have,basic,0
JOB018834,Metrics Layer,analytics,nice_to_have,basic,0
JOB018834,Git,tooling,nice_to_have,basic,0
JOB018834,Snowflake,data-platform,nice_to_have,basic,0
JOB018835,Docker,platform,core,advanced,0
JOB018835,Model Monitoring,mlops,core,advanced,0
JOB018835,Azure,cloud,core,advanced,0
JOB018835,Terraform,platform,strong,intermediate,0
JOB018835,AWS,cloud,strong,intermediate,0
JOB018835,Python,programming,strong,intermediate,0
JOB018835,Prometheus,platform,nice_to_have,basic,0
JOB018835,Kubernetes,platform,nice_to_have,basic,0
JOB018835,MLflow,mlops,nice_to_have,basic,0
JOB018835,CI/CD,platform,nice_to_have,basic,0
JOB018836,SQL,analytics,core,advanced,0
JOB018836,AWS,cloud,core,advanced,0
JOB018836,Kafka,data-platform,core,advanced,0
JOB018836,dbt,data-platform,strong,intermediate,0
JOB018836,Spark,data-platform,strong,intermediate,0
JOB018836,Python,programming,strong,intermediate,0
JOB018836,Airflow,data-platform,nice_to_have,basic,0
JOB018836,Snowflake,data-platform,nice_to_have,basic,0
JOB018836,GCP,cloud,nice_to_have,basic,0
JOB018836,BigQuery,data-platform,nice_to_have,basic,0
JOB018836,Data Modeling,analytics,nice_to_have,basic,0
JOB018837,dbt,data-platform,core,advanced,0
JOB018837,BigQuery,data-platform,core,advanced,0
JOB018837,SQL,analytics,core,advanced,0
JOB018837,Data Modeling,analytics,strong,intermediate,0
JOB018837,Azure,cloud,strong,intermediate,0
JOB018837,Looker,bi,strong,intermediate,0
JOB018837,Git,tooling,nice_to_have,basic,0
JOB018838,Feature Engineering,ml,core,advanced,0
JOB018838,Databricks,data-platform,core,advanced,0
JOB018838,Python,programming,core,advanced,0
JOB018838,SQL,analytics,strong,intermediate,0
JOB018838,Jupyter,tooling,strong,intermediate,0
JOB018838,XGBoost,ml,strong,intermediate,0
JOB018838,Experiment Design,analytics,nice_to_have,basic,0
JOB018838,Pandas,analytics,nice_to_have,basic,0
JOB018839,Docker,platform,core,advanced,0
JOB018839,CI/CD,platform,core,advanced,0
JOB018839,Python,programming,core,advanced,0
JOB018839,Kubernetes,platform,strong,intermediate,0
JOB018839,Prometheus,platform,strong,intermediate,0
JOB018839,MLflow,mlops,strong,intermediate,0
JOB018839,Snowflake,data-platform,nice_to_have,basic,0
JOB018839,AWS,cloud,nice_to_have,basic,0
JOB018840,Airflow,data-platform,core,advanced,0
JOB018840,GCP,cloud,core,advanced,0
JOB018840,Azure,cloud,core,advanced,0
JOB018840,PyTorch,ml,strong,intermediate,0
JOB018840,CI/CD,platform,strong,intermediate,0
JOB018840,TensorFlow,ml,strong,intermediate,0
JOB018840,Python,programming,nice_to_have,basic,0
JOB018841,dbt,data-platform,core,advanced,0
JOB018841,Snowflake,data-platform,core,advanced,0
JOB018841,Git,tooling,core,advanced,0
JOB018841,SQL,analytics,strong,intermediate,0
JOB018841,BigQuery,data-platform,strong,intermediate,0
JOB018841,Looker,bi,strong,intermediate,0
JOB018841,Python,programming,nice_to_have,basic,0
JOB018842,Python,programming,core,advanced,0
JOB018842,Kubernetes,platform,core,advanced,0
JOB018842,MLflow,mlops,core,advanced,0
JOB018842,Airflow,data-platform,strong,intermediate,0
JOB018842,CI/CD,platform,strong,intermediate,0
JOB018842,Azure,cloud,strong,intermediate,0
JOB018842,Spark,data-platform,nice_to_have,basic,0
JOB018842,PyTorch,ml,nice_to_have,basic,0
JOB018842,AWS,cloud,nice_to_have,basic,0
JOB018842,Docker,platform,nice_to_have,basic,0
JOB018842,TensorFlow,ml,nice_to_have,basic,0
JOB018842,Feature Store,mlops,nice_to_have,basic,0
JOB018843,FastAPI,backend,core,advanced,0
JOB018843,Prompt Engineering,llm,core,advanced,1
JOB018843,Vector Databases,llm,core,advanced,1
JOB018843,Python,programming,strong,intermediate,0
JOB018843,vLLM,llm,strong,intermediate,1
JOB018843,BigQuery,data-platform,strong,intermediate,0
JOB018843,OpenAI API,llm,nice_to_have,basic,1
JOB018843,LLM Evaluation,llm,nice_to_have,basic,1
JOB018843,API Design,backend,nice_to_have,basic,0
JOB018844,SQL,analytics,core,advanced,0
JOB018844,dbt,data-platform,core,advanced,0
JOB018844,BigQuery,data-platform,core,advanced,0
JOB018844,Data Modeling,analytics,strong,intermediate,0
JOB018844,Git,tooling,strong,intermediate,0
JOB018844,Snowflake,data-platform,strong,intermediate,0
JOB018844,Metrics Layer,analytics,nice_to_have,basic,0
JOB018844,GCP,cloud,nice_to_have,basic,0
JOB018845,Python,programming,core,advanced,0
JOB018845,dbt,data-platform,core,advanced,0
JOB018845,Data Modeling,analytics,core,advanced,0
JOB018845,Databricks,data-platform,strong,intermediate,0
JOB018845,SQL,analytics,strong,intermediate,0
JOB018845,Snowflake,data-platform,strong,intermediate,0
JOB018845,Airflow,data-platform,nice_to_have,basic,0
JOB018845,BigQuery,data-platform,nice_to_have,basic,0
JOB018846,Docker,platform,core,advanced,0
JOB018846,CI/CD,platform,core,advanced,0
JOB018846,Model Monitoring,mlops,core,advanced,0
JOB018846,GCP,cloud,strong,intermediate,0
JOB018846,MLflow,mlops,strong,intermediate,0
JOB018846,Feature Store,mlops,strong,intermediate,0
JOB018846,AWS,cloud,nice_to_have,basic,0
JOB018846,Terraform,platform,nice_to_have,basic,0
JOB018846,Python,programming,nice_to_have,basic,0
JOB018846,Kubernetes,platform,nice_to_have,basic,0
JOB018847,Tableau,bi,core,advanced,0
JOB018847,Dashboarding,bi,core,advanced,0
JOB018847,Power BI,bi,core,advanced,0
JOB018847,Excel,bi,strong,intermediate,0
JOB018847,Looker,bi,strong,intermediate,0
JOB018847,Azure,cloud,strong,intermediate,0
JOB018847,SQL,analytics,nice_to_have,basic,0
JOB018847,Stakeholder Management,product,nice_to_have,basic,0
JOB018848,dbt,data-platform,core,advanced,0
JOB018848,BigQuery,data-platform,core,advanced,0
JOB018848,Snowflake,data-platform,core,advanced,0
JOB018848,Git,tooling,strong,intermediate,0
JOB018848,Python,programming,strong,intermediate,0
JOB018848,Metrics Layer,analytics,strong,intermediate,0
JOB018848,GCP,cloud,nice_to_have,basic,0
JOB018848,SQL,analytics,nice_to_have,basic,0
JOB018848,Looker,bi,nice_to_have,basic,0
JOB018849,Excel,bi,core,advanced,0
JOB018849,SQL,analytics,core,advanced,0
JOB018849,Tableau,bi,core,advanced,0
JOB018849,Statistics,analytics,strong,intermediate,0
JOB018849,Pandas,analytics,strong,intermediate,0
JOB018849,GCP,cloud,strong,intermediate,0
JOB018849,Looker,bi,nice_to_have,basic,0
JOB018849,Python,programming,nice_to_have,basic,0
JOB018849,A/B Testing,analytics,nice_to_have,basic,0
JOB018850,SQL,analytics,core,advanced,0
JOB018850,Excel,bi,core,advanced,0
JOB018850,GCP,cloud,core,advanced,0
JOB018850,Tableau,bi,strong,intermediate,0
JOB018850,Statistics,analytics,strong,intermediate,0
JOB018850,Python,programming,strong,intermediate,0
JOB018850,Looker,bi,nice_to_have,basic,0
JOB018851,Python,programming,core,advanced,0
JOB018851,PyTorch,ml,core,advanced,0
JOB018851,AWS,cloud,core,advanced,0
JOB018851,Kubernetes,platform,strong,intermediate,0
JOB018851,Spark,data-platform,strong,intermediate,0
JOB018851,CI/CD,platform,strong,intermediate,0
JOB018851,Airflow,data-platform,nice_to_have,basic,0
JOB018851,Feature Store,mlops,nice_to_have,basic,0
JOB018851,Azure,cloud,nice_to_have,basic,0
JOB018852,A/B Testing,analytics,core,advanced,0
JOB018852,Looker,bi,core,advanced,0
JOB018852,SQL,analytics,core,advanced,0
JOB018852,Python,programming,strong,intermediate,0
JOB018852,Tableau,bi,strong,intermediate,0
JOB018852,Azure,cloud,strong,intermediate,0
JOB018853,Python,programming,core,advanced,0
JOB018853,Weaviate,llm,core,advanced,1
JOB018853,Prompt Engineering,llm,core,advanced,1
JOB018853,FastAPI,backend,strong,intermediate,0
JOB018853,AWS,cloud,strong,intermediate,0
JOB018853,Transformers,ml,strong,intermediate,1
JOB018853,Vector Databases,llm,nice_to_have,basic,1
JOB018853,Guardrails,llm,nice_to_have,basic,1
JOB018853,Synthetic Data,llm,nice_to_have,basic,1
JOB018853,LLM Evaluation,llm,nice_to_have,basic,1
JOB018853,RAG,llm,nice_to_have,basic,1
JOB018854,AWS,cloud,core,advanced,0
JOB018854,Stakeholder Management,product,core,advanced,0
JOB018854,Power BI,bi,core,advanced,0
JOB018854,Looker,bi,strong,intermediate,0
JOB018854,Dashboarding,bi,strong,intermediate,0
JOB018854,SQL,analytics,strong,intermediate,0
JOB018854,Excel,bi,nice_to_have,basic,0
JOB018854,Tableau,bi,nice_to_have,basic,0
JOB018855,SQL,analytics,core,advanced,0
JOB018855,Pandas,analytics,core,advanced,0
JOB018855,XGBoost,ml,core,advanced,0
JOB018855,Experiment Design,analytics,strong,intermediate,0
JOB018855,Statistics,analytics,strong,intermediate,0
JOB018855,Feature Engineering,ml,strong,intermediate,0
JOB018855,Python,programming,nice_to_have,basic,0
JOB018855,A/B Testing,analytics,nice_to_have,basic,0
JOB018855,scikit-learn,ml,nice_to_have,basic,0
JOB018856,Spark,data-platform,core,advanced,0
JOB018856,SQL,analytics,core,advanced,0
JOB018856,AWS,cloud,core,advanced,0
JOB018856,Airflow,data-platform,strong,intermediate,0
JOB018856,Kafka,data-platform,strong,intermediate,0
JOB018856,Python,programming,strong,intermediate,0
JOB018856,Azure,cloud,nice_to_have,basic,0
JOB018857,Python,programming,core,advanced,0
JOB018857,Fine-Tuning,llm,core,advanced,1
JOB018857,Vector Databases,llm,core,advanced,1
JOB018857,Synthetic Data,llm,strong,intermediate,1
JOB018857,Prompt Engineering,llm,strong,intermediate,1
JOB018857,Databricks,data-platform,strong,intermediate,0
JOB018857,FastAPI,backend,nice_to_have,basic,0
JOB018857,Transformers,ml,nice_to_have,basic,1
JOB018857,LLM Evaluation,llm,nice_to_have,basic,1
JOB018857,RAG,llm,nice_to_have,basic,1
JOB018857,OpenAI API,llm,nice_to_have,basic,1
JOB018857,Azure,cloud,nice_to_have,basic,0
JOB018858,SQL,analytics,core,advanced,0
JOB018858,BigQuery,data-platform,core,advanced,0
JOB018858,XGBoost,ml,core,advanced,0
JOB018858,Statistics,analytics,strong,intermediate,0
JOB018858,scikit-learn,ml,strong,intermediate,0
JOB018858,GCP,cloud,strong,intermediate,0
JOB018858,Python,programming,nice_to_have,basic,0
JOB018858,Experiment Design,analytics,nice_to_have,basic,0
JOB018858,A/B Testing,analytics,nice_to_have,basic,0
JOB018858,Jupyter,tooling,nice_to_have,basic,0
JOB018858,Feature Engineering,ml,nice_to_have,basic,0
